426 training frames, 9 validation: ['4Z4A4667', '5M0A8089', 'IMG_3582']
5963 MP of training mosaic
1.99 M parameters
step 2000  loss 0.5235  @1σ0.01: 42.34 (38.19)  @1σ0.03: 32.81 (23.27)  @1σ0.1: 23.28 (14.56)  @2σ0.01: 37.10 (32.12)  @2σ0.03: 31.29 (22.83)  @2σ0.1: 23.10 (14.46)  @3σ0.01: 33.81 (31.07)  @3σ0.03: 30.65 (22.89)  @3σ0.1: 22.98 (14.44)  2.9 min
step 24000  loss 0.2831  @1σ0.01: 47.68 (38.19)  @1σ0.03: 37.82 (23.27)  @1σ0.1: 27.94 (14.56)  @2σ0.01: 41.36 (32.12)  @2σ0.03: 34.28 (22.83)  @2σ0.1: 27.63 (14.46)  @3σ0.01: 37.93 (31.07)  @3σ0.03: 34.37 (22.89)  @3σ0.1: 26.42 (14.44)  33.7 min
step 26000  loss 0.2799  @1σ0.01: 47.69 (38.19)  @1σ0.03: 37.90 (23.27)  @1σ0.1: 27.99 (14.56)  @2σ0.01: 41.40 (32.12)  @2σ0.03: 34.31 (22.83)  @2σ0.1: 27.72 (14.46)  @3σ0.01: 37.97 (31.07)  @3σ0.03: 34.43 (22.89)  @3σ0.1: 26.51 (14.44)  36.5 min
step 28000  loss 0.2776  @1σ0.01: 47.71 (38.19)  @1σ0.03: 37.96 (23.27)  @1σ0.1: 28.14 (14.56)  @2σ0.01: 41.44 (32.12)  @2σ0.03: 34.35 (22.83)  @2σ0.1: 27.86 (14.46)  @3σ0.01: 38.01 (31.07)  @3σ0.03: 34.48 (22.89)  @3σ0.1: 26.60 (14.44)  39.3 min
step 30000  loss 0.2754  @1σ0.01: 47.72 (38.18)  @1σ0.03: 38.02 (23.27)  @1σ0.1: 28.35 (14.56)  @2σ0.01: 41.47 (32.12)  @2σ0.03: 34.38 (22.83)  @2σ0.1: 28.04 (14.46)  @3σ0.01: 38.05 (31.07)  @3σ0.03: 34.53 (22.89)  @3σ0.1: 26.75 (14.44)  42.1 min
step 32000  loss 0.2696  @1σ0.01: 47.74 (38.19)  @1σ0.03: 38.08 (23.27)  @1σ0.1: 28.58 (14.56)  @2σ0.01: 41.48 (32.12)  @2σ0.03: 34.41 (22.83)  @2σ0.1: 28.28 (14.46)  @3σ0.01: 38.07 (31.07)  @3σ0.03: 34.56 (22.89)  @3σ0.1: 26.98 (14.44)  44.9 min
step 34000  loss 0.2630  @1σ0.01: 47.74 (38.18)  @1σ0.03: 38.14 (23.27)  @1σ0.1: 28.87 (14.56)  @2σ0.01: 41.51 (32.12)  @2σ0.03: 34.44 (22.83)  @2σ0.1: 28.49 (14.46)  @3σ0.01: 38.09 (31.07)  @3σ0.03: 34.60 (22.89)  @3σ0.1: 27.23 (14.44)  47.7 min
step 36000  loss 0.2612  @1σ0.01: 47.76 (38.18)  @1σ0.03: 38.17 (23.27)  @1σ0.1: 28.86 (14.56)  @2σ0.01: 41.52 (32.12)  @2σ0.03: 34.45 (22.83)  @2σ0.1: 28.51 (14.46)  @3σ0.01: 38.12 (31.07)  @3σ0.03: 34.63 (22.89)  @3σ0.1: 27.25 (14.44)  50.5 min
step 38000  loss 0.2652  @1σ0.01: 47.77 (38.19)  @1σ0.03: 38.21 (23.27)  @1σ0.1: 28.91 (14.56)  @2σ0.01: 41.54 (32.12)  @2σ0.03: 34.46 (22.83)  @2σ0.1: 28.57 (14.46)  @3σ0.01: 38.14 (31.07)  @3σ0.03: 34.65 (22.89)  @3σ0.1: 27.28 (14.44)  53.3 min
step 40000  loss 0.2654  @1σ0.01: 47.78 (38.19)  @1σ0.03: 38.25 (23.27)  @1σ0.1: 29.01 (14.56)  @2σ0.01: 41.55 (32.12)  @2σ0.03: 34.47 (22.83)  @2σ0.1: 28.65 (14.46)  @3σ0.01: 38.16 (31.07)  @3σ0.03: 34.68 (22.89)  @3σ0.1: 27.29 (14.44)  56.1 min
step 42000  loss 0.2595  @1σ0.01: 47.78 (38.19)  @1σ0.03: 38.27 (23.27)  @1σ0.1: 29.09 (14.56)  @2σ0.01: 41.56 (32.12)  @2σ0.03: 34.49 (22.83)  @2σ0.1: 28.74 (14.46)  @3σ0.01: 38.17 (31.07)  @3σ0.03: 34.70 (22.89)  @3σ0.1: 27.42 (14.44)  58.9 min
step 44000  loss 0.2518  @1σ0.01: 47.79 (38.19)  @1σ0.03: 38.31 (23.27)  @1σ0.1: 29.50 (14.56)  @2σ0.01: 41.57 (32.12)  @2σ0.03: 34.50 (22.83)  @2σ0.1: 28.97 (14.46)  @3σ0.01: 38.19 (31.07)  @3σ0.03: 34.72 (22.89)  @3σ0.1: 27.76 (14.44)  61.7 min
step 46000  loss 0.2562  @1σ0.01: 47.79 (38.19)  @1σ0.03: 38.34 (23.27)  @1σ0.1: 29.33 (14.56)  @2σ0.01: 41.57 (32.12)  @2σ0.03: 34.51 (22.83)  @2σ0.1: 28.91 (14.46)  @3σ0.01: 38.20 (31.07)  @3σ0.03: 34.73 (22.89)  @3σ0.1: 27.70 (14.44)  64.5 min
step 48000  loss 0.2551  @1σ0.01: 47.79 (38.19)  @1σ0.03: 38.37 (23.27)  @1σ0.1: 29.26 (14.56)  @2σ0.01: 41.58 (32.12)  @2σ0.03: 34.53 (22.83)  @2σ0.1: 28.86 (14.46)  @3σ0.01: 38.20 (31.07)  @3σ0.03: 34.75 (22.89)  @3σ0.1: 27.64 (14.44)  67.3 min
step 50000  loss 0.2513  @1σ0.01: 47.81 (38.19)  @1σ0.03: 38.36 (23.27)  @1σ0.1: 29.43 (14.56)  @2σ0.01: 41.59 (32.12)  @2σ0.03: 34.53 (22.83)  @2σ0.1: 28.98 (14.46)  @3σ0.01: 38.21 (31.07)  @3σ0.03: 34.75 (22.89)  @3σ0.1: 27.73 (14.44)  70.1 min
step 52000  loss 0.2546  @1σ0.01: 47.82 (38.19)  @1σ0.03: 38.37 (23.27)  @1σ0.1: 29.68 (14.56)  @2σ0.01: 41.59 (32.12)  @2σ0.03: 34.54 (22.83)  @2σ0.1: 29.13 (14.46)  @3σ0.01: 38.23 (31.07)  @3σ0.03: 34.76 (22.89)  @3σ0.1: 27.86 (14.44)  72.9 min
step 54000  loss 0.2537  @1σ0.01: 47.80 (38.19)  @1σ0.03: 38.38 (23.27)  @1σ0.1: 29.49 (14.56)  @2σ0.01: 41.58 (32.12)  @2σ0.03: 34.54 (22.83)  @2σ0.1: 29.02 (14.46)  @3σ0.01: 38.22 (31.07)  @3σ0.03: 34.76 (22.89)  @3σ0.1: 27.77 (14.44)  75.7 min
step 56000  loss 0.2499  @1σ0.01: 47.80 (38.19)  @1σ0.03: 38.38 (23.27)  @1σ0.1: 29.68 (14.56)  @2σ0.01: 41.58 (32.12)  @2σ0.03: 34.54 (22.83)  @2σ0.1: 29.11 (14.46)  @3σ0.01: 38.22 (31.07)  @3σ0.03: 34.76 (22.89)  @3σ0.1: 27.91 (14.44)  78.5 min
step 58000  loss 0.2512  @1σ0.01: 47.80 (38.18)  @1σ0.03: 38.39 (23.27)  @1σ0.1: 29.45 (14.56)  @2σ0.01: 41.59 (32.12)  @2σ0.03: 34.54 (22.83)  @2σ0.1: 28.97 (14.46)  @3σ0.01: 38.22 (31.07)  @3σ0.03: 34.77 (22.89)  @3σ0.1: 27.76 (14.44)  81.3 min
step 60000  loss 0.2544  @1σ0.01: 47.80 (38.19)  @1σ0.03: 38.40 (23.27)  @1σ0.1: 29.57 (14.56)  @2σ0.01: 41.59 (32.12)  @2σ0.03: 34.53 (22.83)  @2σ0.1: 29.09 (14.46)  @3σ0.01: 38.23 (31.07)  @3σ0.03: 34.77 (22.89)  @3σ0.1: 27.80 (14.44)  84.2 min
