426 training frames, 9 validation: ['4Z4A4667', '5M0A8089', 'IMG_3582']
5963 MP of training mosaic
2.26 M parameters
step 4000  loss 0.3821  @1σ0.01: 46.45 (38.19)  @1σ0.03: 35.24 (23.27)  @1σ0.1: 25.42 (14.56)  @2σ0.01: 39.73 (32.12)  @2σ0.03: 32.83 (22.83)  @2σ0.1: 25.14 (14.46)  @3σ0.01: 36.52 (31.07)  @3σ0.03: 32.69 (22.89)  @3σ0.1: 24.72 (14.44)  9.7 min
step 80000  loss 0.2383  @1σ0.01: 48.08 (38.19)  @1σ0.03: 38.94 (23.27)  @1σ0.1: 29.99 (14.56)  @2σ0.01: 42.01 (32.12)  @2σ0.03: 34.91 (22.83)  @2σ0.1: 29.19 (14.46)  @3σ0.01: 38.69 (31.07)  @3σ0.03: 35.25 (22.89)  @3σ0.1: 28.15 (14.44)  192.0 min
step 84000  loss 0.2350  @1σ0.01: 48.07 (38.19)  @1σ0.03: 38.96 (23.27)  @1σ0.1: 29.75 (14.56)  @2σ0.01: 42.01 (32.12)  @2σ0.03: 34.91 (22.83)  @2σ0.1: 29.11 (14.46)  @3σ0.01: 38.70 (31.07)  @3σ0.03: 35.26 (22.89)  @3σ0.1: 27.97 (14.44)  201.6 min
step 88000  loss 0.2343  @1σ0.01: 48.09 (38.19)  @1σ0.03: 38.97 (23.27)  @1σ0.1: 29.96 (14.56)  @2σ0.01: 42.02 (32.12)  @2σ0.03: 34.92 (22.83)  @2σ0.1: 29.15 (14.46)  @3σ0.01: 38.71 (31.07)  @3σ0.03: 35.27 (22.89)  @3σ0.1: 28.14 (14.44)  211.1 min
step 92000  loss 0.2295  @1σ0.01: 48.09 (38.19)  @1σ0.03: 38.99 (23.27)  @1σ0.1: 30.12 (14.56)  @2σ0.01: 42.02 (32.12)  @2σ0.03: 34.92 (22.83)  @2σ0.1: 29.22 (14.46)  @3σ0.01: 38.71 (31.07)  @3σ0.03: 35.28 (22.89)  @3σ0.1: 28.33 (14.44)  220.7 min
step 96000  loss 0.2384  @1σ0.01: 48.11 (38.19)  @1σ0.03: 39.00 (23.27)  @1σ0.1: 30.19 (14.56)  @2σ0.01: 42.02 (32.12)  @2σ0.03: 34.92 (22.83)  @2σ0.1: 29.28 (14.46)  @3σ0.01: 38.71 (31.07)  @3σ0.03: 35.28 (22.89)  @3σ0.1: 28.37 (14.44)  230.3 min
step 100000  loss 0.2328  @1σ0.01: 48.07 (38.19)  @1σ0.03: 39.00 (23.27)  @1σ0.1: 30.06 (14.56)  @2σ0.01: 42.01 (32.12)  @2σ0.03: 34.93 (22.83)  @2σ0.1: 29.25 (14.46)  @3σ0.01: 38.71 (31.07)  @3σ0.03: 35.27 (22.89)  @3σ0.1: 28.28 (14.44)  239.9 min
step 104000  loss 0.2323  @1σ0.01: 48.07 (38.18)  @1σ0.03: 39.02 (23.27)  @1σ0.1: 30.22 (14.56)  @2σ0.01: 42.02 (32.12)  @2σ0.03: 34.94 (22.83)  @2σ0.1: 29.28 (14.46)  @3σ0.01: 38.72 (31.07)  @3σ0.03: 35.29 (22.89)  @3σ0.1: 28.35 (14.44)  249.5 min
step 108000  loss 0.2345  @1σ0.01: 48.10 (38.19)  @1σ0.03: 39.03 (23.27)  @1σ0.1: 30.12 (14.56)  @2σ0.01: 42.03 (32.12)  @2σ0.03: 34.94 (22.83)  @2σ0.1: 29.26 (14.46)  @3σ0.01: 38.73 (31.07)  @3σ0.03: 35.29 (22.89)  @3σ0.1: 28.36 (14.44)  259.1 min
step 112000  loss 0.2356  @1σ0.01: 48.09 (38.18)  @1σ0.03: 39.04 (23.27)  @1σ0.1: 30.30 (14.56)  @2σ0.01: 42.03 (32.12)  @2σ0.03: 34.93 (22.83)  @2σ0.1: 29.37 (14.46)  @3σ0.01: 38.73 (31.07)  @3σ0.03: 35.30 (22.89)  @3σ0.1: 28.43 (14.44)  268.7 min
step 116000  loss 0.2380  @1σ0.01: 48.12 (38.19)  @1σ0.03: 39.04 (23.27)  @1σ0.1: 30.40 (14.56)  @2σ0.01: 42.03 (32.12)  @2σ0.03: 34.94 (22.83)  @2σ0.1: 29.45 (14.46)  @3σ0.01: 38.73 (31.07)  @3σ0.03: 35.31 (22.89)  @3σ0.1: 28.50 (14.44)  278.3 min
step 120000  loss 0.2332  @1σ0.01: 48.08 (38.19)  @1σ0.03: 39.04 (23.27)  @1σ0.1: 30.28 (14.56)  @2σ0.01: 42.04 (32.12)  @2σ0.03: 34.93 (22.83)  @2σ0.1: 29.42 (14.46)  @3σ0.01: 38.73 (31.07)  @3σ0.03: 35.30 (22.89)  @3σ0.1: 28.43 (14.44)  288.0 min
